rating	name	latitude	longitude	city
5.0	The Living Museum	40.73682	-73.72803	Queens Village
4.0	Yankee Stadium	40.8296464104632	-73.9265090772199	Bronx
4.0	Montclair Art Museum	40.818409	-74.2245178	Montclair
4.0	Scandinavia House	40.7494442	-73.9799597	New York
4.5	Big Onion Walking Tours	40.66278	-73.98032	Brooklyn
5.0	The New York Public Library Gift Shop	40.75348	-73.98088	New York
4.0	Columbus Circle	40.7680517014971	-73.9819249126892	New York
4.0	Queens Zoo	40.7432808	-73.8511362	Corona
4.0	John M. Mossman Lock Collection	40.7552499	-73.9813099	New York
5.0	Sugar Hill Children's Museum of Art & Storytelling	40.830634	-73.9412725	New York
4.0	One World Observatory	40.692022	-73.9884418	New York
3.5	Museum of Modern Art Design Store	40.76088	-73.9773	New York
5.0	Galleria On Third	40.7465096	-73.9773254	New York
4.5	Queens Theatre	40.7442251027724	-73.8453662395477	Queens
4.5	World Trade Gallery	40.7085019	-74.0110018	New York
3.5	Forbes Magazine Galleries	40.73495	-73.99462	New York
4.5	Eastside Art Gallery	40.7645219	-73.9585902	New York
4.0	The Art Studio NY	40.79394	-73.9697	New York
5.0	Turnstile Tours	40.6498477598601	-73.9793885833282	Brooklyn
3.5	Hoboken Historical Museum	40.7522909	-74.0250851	Hoboken
4.0	Seaport District	40.7070099	-74.0035599	New York
5.0	PaintBox NoLita	40.72131	-73.9951899	New York
4.5	Cathedral Church of St John the Divine	40.8037049	-73.9631203	New York
4.0	Prospect Park Zoo	40.6655761	-73.9648908	Brooklyn
4.0	Gagosian	40.7492549	-74.005479	New York
2.0	American Irish Historical Society	40.77771	-73.9628	New York
4.5	Accomplice The Show	40.725665	-73.997734	New York
3.0	Statue Cruises	40.7011545215167	-74.0140986442566	Jersey City
5.0	Racine Berkow Associates	40.7417488	-73.9904404	New York
5.0	e.t.c. events--tailor-made and customized	40.7955742	-73.9702835	New York
4.5	The High Line	40.7479831752801	-74.0048906107511	New York
4.0	Richard Beavers Gallery	40.6826757	-73.9347079	Brooklyn
4.5	Coney Art Walls	40.5746651	-73.9813385	Brooklyn
4.5	Aviation Hall of Fame	40.853672	-74.0543365	Teterboro
5.0	Oscar Wilde Tours	40.7767124	-73.9578697	New York
4.5	Philip Williams Posters	40.71497	-74.0088899	New York
4.0	Snug Harbor Cultural Center	40.6451752	-74.1044821	Staten Island
3.0	Fordham Museum of Greek, Etruscan and Roman Art	40.8607281	-73.8892699	West Bronx
4.0	Tria Gallery	40.7497787	-74.0048065	New York
4.5	567 Framing	40.73847	-73.9987	New York
2.0	Staten Island Museum at Snug Harbor	40.6446498126996	-74.1027327915406	Staten Island
5.0	Private Picassos	40.6905426	-73.9537971	Brooklyn
5.0	Woodward Gallery	40.71897	-73.99166	New York
4.0	Conference House	40.5029469	-74.2533261	Staten Island
4.0	Bronx Zoo	40.8486991537725	-73.8822738371592	Bronx
4.5	Ramscale Studio	40.73675	-74.00968	New York
4.0	Brookfield Place	40.7139432	-74.0147205	New York
2.0	Artist Arena	40.7347183	-73.990921	New York
4.5	Brooklyn Bridge	40.7059677364821	-73.9966657489186	Brooklyn
4.5	The Cornell Club	40.75438	-73.97924	New York
4.5	Steve Brill Tour	40.77622	-73.975955	New York
4.0	Yeshiva University Museum	40.737793	-73.9933929	New York
4.5	Mana Contemporary	40.737034	-74.06868	Jersey City
4.0	United Nations	40.7490143822478	-73.9680764455756	New York
5.0	Free Tours by Foot	40.718772	-73.98591	New York
4.0	The National Arts Club	40.73775	-73.98668	New York
