rating	name	latitude	longitude	city
4.0	est. 1986 Wine Bar/Lounge	40.74823	-73.9874496	New York
4.0	Bar Cyrk	40.71739	-74.0087	New York
4.5	The Royal Munkey	40.7389413	-73.9799477	New York
4.0	Tradesman	40.7082253	-73.9400793	Brooklyn
3.5	Botanica	40.67725	-74.01539	Brooklyn
4.0	Pete's Candy Store	40.71811	-73.95016	Brooklyn
4.0	Sunswick	40.7564812	-73.9257507	Astoria
4.0	Forest Hills Station House	40.7197971911827	-73.8451440959871	Forest Hills
4.0	Holland Bar	40.7567499	-73.99365	New York
5.0	D'Amore Winebar & Ristorante	40.7986510380525	-73.9424410834908	New York
4.0	Leyenda	40.68431	-73.99197	Brooklyn
4.0	Gramercy Ale House	40.7379684	-73.9841309	New York
4.0	Nurse Bettie	40.7188299	-73.9868599	New York
4.0	The Federal Bar	40.7142399	-73.95568	Brooklyn
4.0	Lighthouse	40.7108676812019	-73.9537052347366	Brooklyn
4.0	The Auction House	40.7796219063528	-73.9501479663365	New York
4.0	Greenpoint Tavern	40.71769	-73.95806	Brooklyn
4.0	Hourglass Tavern	40.760952	-73.9903269	New York
4.0	Berlyn	40.687	-73.9779	Brooklyn
4.0	Iona	40.71427	-73.96102	Brooklyn
4.5	Met Roof Garden Cafe & Martini Bar	40.7792293838194	-73.9630883932114	New York
4.0	Brickyard Gastropub	40.76509	-73.98818	New York
4.0	The Westbury Inn	40.6568219822565	-73.9599666371942	Brooklyn
4.0	Loosie Rouge	40.7109979	-73.964866	Brooklyn
4.5	Mundo New York	40.7527934315455	-73.9274775356638	Long Island City
4.0	Littlefield	40.679125732352	-73.98350367628	Brooklyn
4.0	Sel Rrose	40.7200099	-73.9937874	New York
4.0	Randolph Beer WBURG	40.7120096	-73.9634612	Brooklyn
