rating	name	latitude	longitude	city
3.5	Aroma Espresso Bar	40.7130021842013	-74.0099036917633	New York
4.0	Gregorys Coffee	40.7052498	-74.0067596	New York
4.0	Petite Shell	40.77898	-73.95571	New York
4.0	LIC Corner Cafe	40.7464336	-73.9459347	Long Island City
4.5	T2	40.7239277	-73.9967085	New York
4.5	Brooklyn Bagel & Coffee Company	40.7605515	-73.9217606	Astoria
4.0	Dun-Well Doughnuts	40.707743	-73.940202	Brooklyn
4.0	Cup	40.7253758	-73.9523385	Brooklyn
4.0	Manhattanville Coffee	40.671649	-73.952914	Brooklyn
4.0	Mywaycup Coffee	40.7398987	-73.9860458	New York
5.0	Sandy's Cafe	40.66484	-73.98975	Brooklyn
4.5	Baruir's Coffee	40.7440147	-73.9235229	Sunnyside
4.0	Joe Coffee	40.7314099	-73.99408	New York
4.0	The Brown Cup	40.7795792	-73.9508591	New York
4.0	Manhattanville Coffee	40.8212509	-73.944458	New York
4.0	Ruby's Cafe	40.72233	-73.99634	New York
4.0	Qathra	40.63961	-73.9674	Brooklyn
4.0	Paris Baguette	40.747261	-73.986351	New York
4.0	AP Caf¨¦	40.7069641936322	-73.9221150190971	Brooklyn
4.5	Sugar Hill Cafe	40.82423	-73.9456	New York
4.0	Caffe Bene	40.7327688	-73.9909525	Manhattan
4.5	Paris Health New Direction	40.743404	-73.953996	Long Island City
4.0	Bel Ami	40.7689753	-73.9670732	New York
3.5	Breukelen Coffee House	40.67235	-73.95751	Brooklyn
4.0	Paris Baguette	40.7548904	-73.9874496	New York
4.5	Zabka Cafe and Coffee	40.68404	-73.92956	Brooklyn
4.0	Burly Coffee	40.6920973	-73.9427741	Brooklyn
4.5	Charlotte Patisserie	40.72312	-73.95011	Brooklyn
3.5	Think Coffee	40.7284473668569	-73.9952317230038	New York
4.5	Variety	40.7228394	-73.9442825	Brooklyn
4.0	Cafemarie	40.72987	-74.00049	New York
4.0	Central Cafe	40.70022	-73.92943	Brooklyn
4.0	Manny's	40.6835098	-73.9264603	Brooklyn
4.0	Cafe Petisco	40.71396	-73.98882	New York
4.5	Caprices By Sophie	40.7175903	-73.9592667	Brooklyn
5.0	Bohaus	40.68294	-73.93831	Brooklyn
3.5	Hungry Ghost	40.680439674886	-73.974469572792	Brooklyn
4.0	Sweet Corner Bake Shop	40.734609	-74.006405	New York
4.5	Cafe Boulis	40.7645960581024	-73.9238530397415	Astoria
4.5	Nam Nam	40.7072372	-73.9453735	Brooklyn
4.0	Sweetleaf	40.7196144088212	-73.9623124627487	New York
5.0	Cafe Beit	40.718678	-73.9571094	Brooklyn
4.0	The Sensuous Bean	40.7755533	-73.9788184	New York
